waypoint_id,segment_id,visit_order,polygon_id,segment_type,spray_on,point_role,longitude,latitude
1,1,1,9,spray,True,start,12.3114713645,54.1759777231
2,1,1,9,spray,True,end,12.3115725248,54.1759799826
3,2,1,9,turn,False,start,12.3115725248,54.1759799826
4,2,1,9,turn,False,end,12.3115805189,54.1759922987
5,3,1,9,spray,True,start,12.3115805189,54.1759922987
6,3,1,9,spray,True,end,12.3114474663,54.1759893268
7,4,1,9,turn,False,start,12.3114474663,54.1759893268
8,4,1,9,turn,False,end,12.3114235681,54.1760009306
9,5,1,9,spray,True,start,12.3114235681,54.1760009306
10,5,1,9,spray,True,end,12.3115885129,54.1760046148
11,6,1,9,turn,False,start,12.3115885129,54.1760046148
12,6,1,9,turn,False,end,12.3120697612,54.1760153627
13,7,1,9,spray,True,start,12.3120697612,54.1760153627
14,7,1,9,spray,True,end,12.3121577037,54.1760173266
15,8,1,9,turn,False,start,12.3121577037,54.1760173266
16,8,1,9,turn,False,end,12.3121725757,54.1760297962
17,9,1,9,spray,True,start,12.3121725757,54.1760297962
18,9,1,9,spray,True,end,12.3120503399,54.1760270665
19,10,1,9,turn,False,start,12.3120503399,54.1760270665
20,10,1,9,turn,False,end,12.3115965070,54.1760169309
21,11,1,9,spray,True,start,12.3115965070,54.1760169309
22,11,1,9,spray,True,end,12.3113996699,54.1760125343
23,12,1,9,turn,False,start,12.3113996699,54.1760125343
24,12,1,9,turn,False,end,12.3113842997,54.1760243285
25,13,1,9,spray,True,start,12.3113842997,54.1760243285
26,13,1,9,spray,True,end,12.3116045011,54.1760292470
27,14,1,9,turn,False,start,12.3116045011,54.1760292470
28,14,1,9,turn,False,end,12.3120309186,54.1760387704
29,15,1,9,spray,True,start,12.3120309186,54.1760387704
30,15,1,9,spray,True,end,12.3121874477,54.1760422658
31,16,1,9,turn,False,start,12.3121874477,54.1760422658
32,16,1,9,turn,False,end,12.3122023197,54.1760547355
33,17,1,9,spray,True,start,12.3122023197,54.1760547355
34,17,1,9,spray,True,end,12.3119902111,54.1760499988
35,18,1,9,turn,False,start,12.3119902111,54.1760499988
36,18,1,9,turn,False,end,12.3116124952,54.1760415630
37,19,1,9,spray,True,start,12.3116124952,54.1760415630
38,19,1,9,spray,True,end,12.3113909786,54.1760366152
39,20,1,9,turn,False,start,12.3113909786,54.1760366152
40,20,1,9,turn,False,end,12.3113976575,54.1760489019
41,21,1,9,spray,True,start,12.3113976575,54.1760489019
42,21,1,9,spray,True,end,12.3116508523,54.1760545573
43,22,1,9,turn,False,start,12.3116508523,54.1760545573
44,22,1,9,turn,False,end,12.3119396866,54.1760610080
45,23,1,9,spray,True,start,12.3119396866,54.1760610080
46,23,1,9,spray,True,end,12.3122171917,54.1760672051
47,24,1,9,turn,False,start,12.3122171917,54.1760672051
48,24,1,9,turn,False,end,12.3122320637,54.1760796747
49,25,1,9,spray,True,start,12.3122320637,54.1760796747
50,25,1,9,spray,True,end,12.3118258805,54.1760706039
51,26,1,9,turn,False,start,12.3118258805,54.1760706039
52,26,1,9,turn,False,end,12.3116928983,54.1760676339
53,27,1,9,spray,True,start,12.3116928983,54.1760676339
54,27,1,9,spray,True,end,12.3114043363,54.1760611887
55,28,1,9,turn,False,start,12.3114043363,54.1760611887
56,28,1,9,turn,False,end,12.3114110152,54.1760734754
57,29,1,9,spray,True,start,12.3114110152,54.1760734754
58,29,1,9,spray,True,end,12.3122394903,54.1760919781
59,30,1,9,turn,False,start,12.3122394903,54.1760919781
60,30,1,9,turn,False,end,12.3122398646,54.1761041240
61,31,1,9,spray,True,start,12.3122398646,54.1761041240
62,31,1,9,spray,True,end,12.3114176941,54.1760857621
63,32,1,9,turn,False,start,12.3114176941,54.1760857621
64,32,1,9,turn,False,end,12.3114243730,54.1760980488
65,33,1,9,spray,True,start,12.3114243730,54.1760980488
66,33,1,9,spray,True,end,12.3122402389,54.1761162699
67,34,1,9,turn,False,start,12.3122402389,54.1761162699
68,34,1,9,turn,False,end,12.3122406133,54.1761284158
69,35,1,9,spray,True,start,12.3122406133,54.1761284158
70,35,1,9,spray,True,end,12.3114310519,54.1761103355
71,36,1,9,turn,False,start,12.3114310519,54.1761103355
72,36,1,9,turn,False,end,12.3114278112,54.1761224007
73,37,1,9,spray,True,start,12.3114278112,54.1761224007
74,37,1,9,spray,True,end,12.3122409876,54.1761405617
75,38,1,9,turn,False,start,12.3122409876,54.1761405617
76,38,1,9,turn,False,end,12.3122413619,54.1761527076
77,39,1,9,spray,True,start,12.3122413619,54.1761527076
78,39,1,9,spray,True,end,12.3114107545,54.1761341572
79,40,1,9,turn,False,start,12.3114107545,54.1761341572
80,40,1,9,turn,False,end,12.3113936978,54.1761459138
81,41,1,9,spray,True,start,12.3113936978,54.1761459138
82,41,1,9,spray,True,end,12.3122383931,54.1761647788
83,42,1,9,turn,False,start,12.3122383931,54.1761647788
84,42,1,9,turn,False,end,12.3122334971,54.1761768070
85,43,1,9,spray,True,start,12.3122334971,54.1761768070
86,43,1,9,spray,True,end,12.3113766411,54.1761576703
87,44,1,9,turn,False,start,12.3113766411,54.1761576703
88,44,1,9,turn,False,end,12.3113595843,54.1761694269
89,45,1,9,spray,True,start,12.3113595843,54.1761694269
90,45,1,9,spray,True,end,12.3122286011,54.1761888352
91,46,1,9,turn,False,start,12.3122286011,54.1761888352
92,46,1,9,turn,False,end,12.3122237052,54.1762008634
93,47,1,9,spray,True,start,12.3122237052,54.1762008634
94,47,1,9,spray,True,end,12.3113411847,54.1761811534
95,48,1,9,turn,False,start,12.3113411847,54.1761811534
96,48,1,9,turn,False,end,12.3113140485,54.1761926848
97,49,1,9,spray,True,start,12.3113140485,54.1761926848
98,49,1,9,spray,True,end,12.3122188092,54.1762128916
99,50,1,9,turn,False,start,12.3122188092,54.1762128916
100,50,1,9,turn,False,end,12.3122139132,54.1762249198
101,51,1,9,spray,True,start,12.3122139132,54.1762249198
102,51,1,9,spray,True,end,12.3112869123,54.1762042161
103,52,1,9,turn,False,start,12.3112869123,54.1762042161
104,52,1,9,turn,False,end,12.3112597761,54.1762157475
105,53,1,9,spray,True,start,12.3112597761,54.1762157475
106,53,1,9,spray,True,end,12.3122090172,54.1762369480
107,54,1,9,turn,False,start,12.3122090172,54.1762369480
108,54,1,9,turn,False,end,12.3122041213,54.1762489762
109,55,1,9,spray,True,start,12.3122041213,54.1762489762
110,55,1,9,spray,True,end,12.3112326398,54.1762272789
111,56,1,9,turn,False,start,12.3112326398,54.1762272789
112,56,1,9,turn,False,end,12.3110133055,54.1762223791
113,57,1,9,spray,True,start,12.3110133055,54.1762223791
114,57,1,9,spray,True,end,12.3109934834,54.1762219363
115,58,1,9,turn,False,start,12.3109934834,54.1762219363
116,58,1,9,turn,False,end,12.3109553110,54.1762332210
117,59,1,9,spray,True,start,12.3109553110,54.1762332210
118,59,1,9,spray,True,end,12.3121992253,54.1762610044
119,60,1,9,turn,False,start,12.3121992253,54.1762610044
120,60,1,9,turn,False,end,12.3121943293,54.1762730326
121,61,1,9,spray,True,start,12.3121943293,54.1762730326
122,61,1,9,spray,True,end,12.3109432774,54.1762450897
123,62,1,9,turn,False,start,12.3109432774,54.1762450897
124,62,1,9,turn,False,end,12.3109452964,54.1762572724
125,63,1,9,spray,True,start,12.3109452964,54.1762572724
126,63,1,9,spray,True,end,12.3121894333,54.1762850608
127,64,1,9,turn,False,start,12.3121894333,54.1762850608
128,64,1,9,turn,False,end,12.3121845373,54.1762970890
129,65,1,9,spray,True,start,12.3121845373,54.1762970890
130,65,1,9,spray,True,end,12.3109473153,54.1762694550
131,66,1,9,turn,False,start,12.3109473153,54.1762694550
132,66,1,9,turn,False,end,12.3109493343,54.1762816376
133,67,1,9,spray,True,start,12.3109493343,54.1762816376
134,67,1,9,spray,True,end,12.3121796413,54.1763091172
135,68,1,9,turn,False,start,12.3121796413,54.1763091172
136,68,1,9,turn,False,end,12.3121747453,54.1763211454
137,69,1,9,spray,True,start,12.3121747453,54.1763211454
138,69,1,9,spray,True,end,12.3109513533,54.1762938203
139,70,1,9,turn,False,start,12.3109513533,54.1762938203
140,70,1,9,turn,False,end,12.3109512125,54.1763059547
141,71,1,9,spray,True,start,12.3109512125,54.1763059547
142,71,1,9,spray,True,end,12.3121698493,54.1763331736
143,72,1,9,turn,False,start,12.3121698493,54.1763331736
144,72,1,9,turn,False,end,12.3121649533,54.1763452018
145,73,1,9,spray,True,start,12.3121649533,54.1763452018
146,73,1,9,spray,True,end,12.3109460226,54.1763179763
147,74,1,9,turn,False,start,12.3109460226,54.1763179763
148,74,1,9,turn,False,end,12.3109408328,54.1763299979
149,75,1,9,spray,True,start,12.3109408328,54.1763299979
150,75,1,9,spray,True,end,12.3121600573,54.1763572301
151,76,1,9,turn,False,start,12.3121600573,54.1763572301
152,76,1,9,turn,False,end,12.3121551613,54.1763692583
153,77,1,9,spray,True,start,12.3121551613,54.1763692583
154,77,1,9,spray,True,end,12.3109356430,54.1763420194
155,78,1,9,turn,False,start,12.3109356430,54.1763420194
156,78,1,9,turn,False,end,12.3109360376,54.1763541658
157,79,1,9,spray,True,start,12.3109360376,54.1763541658
158,79,1,9,spray,True,end,12.3121502653,54.1763812865
159,80,1,9,turn,False,start,12.3121502653,54.1763812865
160,80,1,9,turn,False,end,12.3121453693,54.1763933147
161,81,1,9,spray,True,start,12.3121453693,54.1763933147
162,81,1,9,spray,True,end,12.3109515288,54.1763666494
163,82,1,9,turn,False,start,12.3109515288,54.1763666494
164,82,1,9,turn,False,end,12.3109670200,54.1763791330
165,83,1,9,spray,True,start,12.3109670200,54.1763791330
166,83,1,9,spray,True,end,12.3121404732,54.1764053429
167,84,1,9,turn,False,start,12.3121404732,54.1764053429
168,84,1,9,turn,False,end,12.3121355772,54.1764173711
169,85,1,9,spray,True,start,12.3121355772,54.1764173711
170,85,1,9,spray,True,end,12.3109825112,54.1763916167
171,86,1,9,turn,False,start,12.3109825112,54.1763916167
172,86,1,9,turn,False,end,12.3109980025,54.1764041003
173,87,1,9,spray,True,start,12.3109980025,54.1764041003
174,87,1,9,spray,True,end,12.3121306812,54.1764293993
175,88,1,9,turn,False,start,12.3121306812,54.1764293993
176,88,1,9,turn,False,end,12.3121257852,54.1764414275
177,89,1,9,spray,True,start,12.3121257852,54.1764414275
178,89,1,9,spray,True,end,12.3113157869,54.1764233368
179,90,1,9,turn,False,start,12.3113157869,54.1764233368
180,90,1,9,turn,False,end,12.3115210546,54.1764400593
181,91,1,9,spray,True,start,12.3115210546,54.1764400593
182,91,1,9,spray,True,end,12.3117668946,54.1764455501
183,92,1,9,turn,False,start,12.3117668946,54.1764455501
184,92,1,9,turn,False,end,12.3118200584,54.1764467375
185,93,1,9,spray,True,start,12.3118200584,54.1764467375
186,93,1,9,spray,True,end,12.3121075429,54.1764531576
187,94,1,9,turn,False,start,12.3121075429,54.1764531576
188,94,1,9,turn,False,end,12.3120684961,54.1764644232
189,95,1,9,spray,True,start,12.3120684961,54.1764644232
190,95,1,9,spray,True,end,12.3120299345,54.1764635621
191,96,1,9,turn,False,start,12.3120299345,54.1764635621
192,96,1,9,turn,False,end,12.3117255248,54.1764567637
193,97,1,9,spray,True,start,12.3117255248,54.1764567637
194,97,1,9,spray,True,end,12.3115570814,54.1764530015
195,98,1,9,turn,False,start,12.3115570814,54.1764530015
196,98,1,9,turn,False,end,12.3115931082,54.1764659437
197,99,1,9,spray,True,start,12.3115931082,54.1764659437
198,99,1,9,spray,True,end,12.3116841549,54.1764679773
199,100,2,10,transit,False,start,12.3116841549,54.1764679773
200,100,2,10,transit,False,end,12.3122207545,54.1759350193
201,101,2,10,spray,True,start,12.3122207545,54.1759350193
202,101,2,10,spray,True,end,12.3121314957,54.1759330261
203,102,2,10,turn,False,start,12.3121314957,54.1759330261
204,102,2,10,turn,False,end,12.3121070306,54.1759203422
205,103,2,10,spray,True,start,12.3121070306,54.1759203422
206,103,2,10,spray,True,end,12.3122783568,54.1759241680
207,104,2,10,turn,False,start,12.3122783568,54.1759241680
208,104,2,10,turn,False,end,12.3122945091,54.1759123912
209,105,2,10,spray,True,start,12.3122945091,54.1759123912
210,105,2,10,spray,True,end,12.3121016192,54.1759080839
211,106,2,10,turn,False,start,12.3121016192,54.1759080839
212,106,2,10,turn,False,end,12.3121040086,54.1758959997
213,107,2,10,spray,True,start,12.3121040086,54.1758959997
214,107,2,10,spray,True,end,12.3123087169,54.1759005709
215,108,2,10,turn,False,start,12.3123087169,54.1759005709
216,108,2,10,turn,False,end,12.3123095032,54.1758884509
217,109,2,10,spray,True,start,12.3123095032,54.1758884509
218,109,2,10,spray,True,end,12.3121063979,54.1758839155
219,110,2,10,turn,False,start,12.3121063979,54.1758839155
220,110,2,10,turn,False,end,12.3121087873,54.1758718313
221,111,2,10,spray,True,start,12.3121087873,54.1758718313
222,111,2,10,spray,True,end,12.3123102896,54.1758763310
223,112,2,10,turn,False,start,12.3123102896,54.1758763310
224,112,2,10,turn,False,end,12.3123110759,54.1758642110
225,113,2,10,spray,True,start,12.3123110759,54.1758642110
226,113,2,10,spray,True,end,12.3121111767,54.1758597472
227,114,2,10,turn,False,start,12.3121111767,54.1758597472
228,114,2,10,turn,False,end,12.3121135661,54.1758476630
229,115,2,10,spray,True,start,12.3121135661,54.1758476630
230,115,2,10,spray,True,end,12.3123118623,54.1758520910
231,116,2,10,turn,False,start,12.3123118623,54.1758520910
232,116,2,10,turn,False,end,12.3123126486,54.1758399710
233,117,2,10,spray,True,start,12.3123126486,54.1758399710
234,117,2,10,spray,True,end,12.3121159554,54.1758355788
235,118,2,10,turn,False,start,12.3121159554,54.1758355788
236,118,2,10,turn,False,end,12.3121185002,54.1758234981
237,119,2,10,spray,True,start,12.3121185002,54.1758234981
238,119,2,10,spray,True,end,12.3123134350,54.1758278511
239,120,2,10,turn,False,start,12.3123134350,54.1758278511
240,120,2,10,turn,False,end,12.3123142214,54.1758157311
241,121,2,10,spray,True,start,12.3123142214,54.1758157311
242,121,2,10,spray,True,end,12.3121242169,54.1758114882
243,122,2,10,turn,False,start,12.3121242169,54.1758114882
244,122,2,10,turn,False,end,12.3121299336,54.1757994784
245,123,2,10,spray,True,start,12.3121299336,54.1757994784
246,123,2,10,spray,True,end,12.3123150077,54.1758036111
247,124,2,10,turn,False,start,12.3123150077,54.1758036111
248,124,2,10,turn,False,end,12.3122970287,54.1757910721
249,125,2,10,spray,True,start,12.3122970287,54.1757910721
250,125,2,10,spray,True,end,12.3121356503,54.1757874685
251,126,2,10,turn,False,start,12.3121356503,54.1757874685
252,126,2,10,turn,False,end,12.3121413670,54.1757754586
253,127,2,10,spray,True,start,12.3121413670,54.1757754586
254,127,2,10,spray,True,end,12.3122776985,54.1757785029
255,128,2,10,turn,False,start,12.3122776985,54.1757785029
256,128,2,10,turn,False,end,12.3122583683,54.1757659338
257,129,2,10,spray,True,start,12.3122583683,54.1757659338
258,129,2,10,spray,True,end,12.3121470837,54.1757634487
259,130,2,10,turn,False,start,12.3121470837,54.1757634487
260,130,2,10,turn,False,end,12.3121632292,54.1757516717
261,131,2,10,spray,True,start,12.3121632292,54.1757516717
262,131,2,10,spray,True,end,12.3122390381,54.1757533646
263,132,3,8,transit,False,start,12.3122390381,54.1757533646
264,132,3,8,transit,False,end,12.3143635905,54.1760825742
265,133,3,8,spray,True,start,12.3143635905,54.1760825742
266,133,3,8,spray,True,end,12.3144692846,54.1760849324
267,134,3,8,turn,False,start,12.3144692846,54.1760849324
268,134,3,8,turn,False,end,12.3148647297,54.1761058922
269,135,3,8,spray,True,start,12.3148647297,54.1761058922
270,135,3,8,spray,True,end,12.3147892480,54.1761042083
271,136,3,8,turn,False,start,12.3147892480,54.1761042083
272,136,3,8,turn,False,end,12.3145573394,54.1760990345
273,137,3,8,spray,True,start,12.3145573394,54.1760990345
274,137,3,8,spray,True,end,12.3143331706,54.1760940329
275,138,3,8,turn,False,start,12.3143331706,54.1760940329
276,138,3,8,turn,False,end,12.3143027506,54.1761054917
277,139,3,8,spray,True,start,12.3143027506,54.1761054917
278,139,3,8,spray,True,end,12.3145693882,54.1761114409
279,140,3,8,turn,False,start,12.3145693882,54.1761114409
280,140,3,8,turn,False,end,12.3147759306,54.1761160488
281,141,3,8,spray,True,start,12.3147759306,54.1761160488
282,141,3,8,spray,True,end,12.3148733760,54.1761182226
283,142,3,8,turn,False,start,12.3148733760,54.1761182226
284,142,3,8,turn,False,end,12.3148820223,54.1761305530
285,143,3,8,spray,True,start,12.3148820223,54.1761305530
286,143,3,8,spray,True,end,12.3147626132,54.1761278892
287,144,3,8,turn,False,start,12.3147626132,54.1761278892
288,144,3,8,turn,False,end,12.3145814371,54.1761238472
289,145,3,8,spray,True,start,12.3145814371,54.1761238472
290,145,3,8,spray,True,end,12.3142723306,54.1761169505
291,146,3,8,turn,False,start,12.3142723306,54.1761169505
292,146,3,8,turn,False,end,12.3142419106,54.1761284092
293,147,3,8,spray,True,start,12.3142419106,54.1761284092
294,147,3,8,spray,True,end,12.3145934859,54.1761362536
295,148,3,8,turn,False,start,12.3145934859,54.1761362536
296,148,3,8,turn,False,end,12.3147492958,54.1761397296
297,149,3,8,spray,True,start,12.3147492958,54.1761397296
298,149,3,8,spray,True,end,12.3148876799,54.1761428168
299,150,3,8,turn,False,start,12.3148876799,54.1761428168
300,150,3,8,turn,False,end,12.3148832668,54.1761548559
301,151,3,8,spray,True,start,12.3148832668,54.1761548559
302,151,3,8,spray,True,end,12.3147239513,54.1761513017
303,152,3,8,turn,False,start,12.3147239513,54.1761513017
304,152,3,8,turn,False,end,12.3146133492,54.1761488342
305,153,3,8,spray,True,start,12.3146133492,54.1761488342
306,153,3,8,spray,True,end,12.3142114906,54.1761398680
307,154,3,8,turn,False,start,12.3142114906,54.1761398680
308,154,3,8,turn,False,end,12.3141810706,54.1761513267
309,155,3,8,spray,True,start,12.3141810706,54.1761513267
310,155,3,8,spray,True,end,12.3146582341,54.1761619731
311,156,3,8,turn,False,start,12.3146582341,54.1761619731
312,156,3,8,turn,False,end,12.3146600968,54.1761620147
313,157,3,8,spray,True,start,12.3146600968,54.1761620147
314,157,3,8,spray,True,end,12.3148788538,54.1761668949
315,158,3,8,turn,False,start,12.3148788538,54.1761668949
316,158,3,8,turn,False,end,12.3148744408,54.1761789340
317,159,3,8,spray,True,start,12.3148744408,54.1761789340
318,159,3,8,spray,True,end,12.3141700882,54.1761632192
319,160,3,8,turn,False,start,12.3141700882,54.1761632192
320,160,3,8,turn,False,end,12.3141608695,54.1761751510
321,161,3,8,spray,True,start,12.3141608695,54.1761751510
322,161,3,8,spray,True,end,12.3148700277,54.1761909731
323,162,3,8,turn,False,start,12.3148700277,54.1761909731
324,162,3,8,turn,False,end,12.3148656147,54.1762030122
325,163,3,8,spray,True,start,12.3148656147,54.1762030122
326,163,3,8,spray,True,end,12.3141516508,54.1761870829
327,164,3,8,turn,False,start,12.3141516508,54.1761870829
328,164,3,8,turn,False,end,12.3141502179,54.1761991884
329,165,3,8,spray,True,start,12.3141502179,54.1761991884
330,165,3,8,spray,True,end,12.3148612017,54.1762150512
331,166,3,8,turn,False,start,12.3148612017,54.1762150512
332,166,3,8,turn,False,end,12.3148567886,54.1762270903
333,167,3,8,spray,True,start,12.3148567886,54.1762270903
334,167,3,8,spray,True,end,12.3141524499,54.1762113757
335,168,3,8,turn,False,start,12.3141524499,54.1762113757
336,168,3,8,turn,False,end,12.3141546819,54.1762235631
337,169,3,8,spray,True,start,12.3141546819,54.1762235631
338,169,3,8,spray,True,end,12.3148523756,54.1762391294
339,170,3,8,turn,False,start,12.3148523756,54.1762391294
340,170,3,8,turn,False,end,12.3148479625,54.1762511685
341,171,3,8,spray,True,start,12.3148479625,54.1762511685
342,171,3,8,spray,True,end,12.3141569139,54.1762357504
343,172,3,8,turn,False,start,12.3141569139,54.1762357504
344,172,3,8,turn,False,end,12.3141591459,54.1762479377
345,173,3,8,spray,True,start,12.3141591459,54.1762479377
346,173,3,8,spray,True,end,12.3148435495,54.1762632076
347,174,3,8,turn,False,start,12.3148435495,54.1762632076
348,174,3,8,turn,False,end,12.3148391364,54.1762752466
349,175,3,8,spray,True,start,12.3148391364,54.1762752466
350,175,3,8,spray,True,end,12.3141613779,54.1762601251
351,176,3,8,turn,False,start,12.3141613779,54.1762601251
352,176,3,8,turn,False,end,12.3141806429,54.1762726925
353,177,3,8,spray,True,start,12.3141806429,54.1762726925
354,177,3,8,spray,True,end,12.3148347233,54.1762872857
355,178,3,8,turn,False,start,12.3148347233,54.1762872857
356,178,3,8,turn,False,end,12.3148303103,54.1762993248
357,179,3,8,spray,True,start,12.3148303103,54.1762993248
358,179,3,8,spray,True,end,12.3146393147,54.1762950638
359,180,3,8,turn,False,start,12.3146393147,54.1762950638
360,180,3,8,turn,False,end,12.3145585269,54.1762932614
361,181,3,8,spray,True,start,12.3145585269,54.1762932614
362,181,3,8,spray,True,end,12.3142041472,54.1762853545
363,182,3,8,turn,False,start,12.3142041472,54.1762853545
364,182,3,8,turn,False,end,12.3142276515,54.1762980164
365,183,3,8,spray,True,start,12.3142276515,54.1762980164
366,183,3,8,spray,True,end,12.3145326862,54.1763048224
367,184,3,8,turn,False,start,12.3145326862,54.1763048224
368,184,3,8,turn,False,end,12.3146673062,54.1763078258
369,185,3,8,spray,True,start,12.3146673062,54.1763078258
370,185,3,8,spray,True,end,12.3148258972,54.1763113639
371,186,3,8,turn,False,start,12.3148258972,54.1763113639
372,186,3,8,turn,False,end,12.3148214842,54.1763234029
373,187,3,8,spray,True,start,12.3148214842,54.1763234029
374,187,3,8,spray,True,end,12.3146775674,54.1763201923
375,188,3,8,turn,False,start,12.3146775674,54.1763201923
376,188,3,8,turn,False,end,12.3145108710,54.1763164732
377,189,3,8,spray,True,start,12.3145108710,54.1763164732
378,189,3,8,spray,True,end,12.3142511558,54.1763106784
379,190,3,8,turn,False,start,12.3142511558,54.1763106784
380,190,3,8,turn,False,end,12.3142746601,54.1763233404
381,191,3,8,spray,True,start,12.3142746601,54.1763233404
382,191,3,8,spray,True,end,12.3144890557,54.1763281240
383,192,3,8,turn,False,start,12.3144890557,54.1763281240
384,192,3,8,turn,False,end,12.3146822912,54.1763324352
385,193,3,8,spray,True,start,12.3146822912,54.1763324352
386,193,3,8,spray,True,end,12.3148170711,54.1763354420
387,194,3,8,turn,False,start,12.3148170711,54.1763354420
388,194,3,8,turn,False,end,12.3148126580,54.1763474811
389,195,3,8,spray,True,start,12.3148126580,54.1763474811
390,195,3,8,spray,True,end,12.3146870150,54.1763446781
391,196,3,8,turn,False,start,12.3146870150,54.1763446781
392,196,3,8,turn,False,end,12.3146917388,54.1763569210
393,197,3,8,spray,True,start,12.3146917388,54.1763569210
394,197,3,8,spray,True,end,12.3147996003,54.1763593273
395,198,3,8,turn,False,start,12.3147996003,54.1763593273
396,198,3,8,turn,False,end,12.3147774694,54.1763709711
397,199,3,8,spray,True,start,12.3147774694,54.1763709711
398,199,3,8,spray,True,end,12.3147250581,54.1763698019
399,200,4,11,transit,False,start,12.3147250581,54.1763698019
400,200,4,11,transit,False,end,12.3161281964,54.1757440041
401,201,4,11,spray,True,start,12.3161281964,54.1757440041
402,201,4,11,spray,True,end,12.3161528167,54.1757445530
403,202,4,11,turn,False,start,12.3161528167,54.1757445530
404,202,4,11,turn,False,end,12.3161807186,54.1757330376
405,203,4,11,spray,True,start,12.3161807186,54.1757330376
406,203,4,11,spray,True,end,12.3160934981,54.1757310928
407,204,4,11,turn,False,start,12.3160934981,54.1757310928
408,204,4,11,turn,False,end,12.3160871592,54.1757188140
409,205,4,11,spray,True,start,12.3160871592,54.1757188140
410,205,4,11,spray,True,end,12.3162086205,54.1757215223
411,206,4,11,turn,False,start,12.3162086205,54.1757215223
412,206,4,11,turn,False,end,12.3162365223,54.1757100069
413,207,4,11,spray,True,start,12.3162365223,54.1757100069
414,207,4,11,spray,True,end,12.3160842118,54.1757066107
415,208,4,11,turn,False,start,12.3160842118,54.1757066107
416,208,4,11,turn,False,end,12.3160911739,54.1756946284
417,209,4,11,spray,True,start,12.3160911739,54.1756946284
418,209,4,11,spray,True,end,12.3162620410,54.1756984383
419,210,4,11,turn,False,start,12.3162620410,54.1756984383
420,210,4,11,turn,False,end,12.3162718877,54.1756865204
421,211,4,11,spray,True,start,12.3162718877,54.1756865204
422,211,4,11,spray,True,end,12.3160981359,54.1756826462
423,212,4,11,turn,False,start,12.3160981359,54.1756826462
424,212,4,11,turn,False,end,12.3161050979,54.1756706639
425,213,4,11,spray,True,start,12.3161050979,54.1756706639
426,213,4,11,spray,True,end,12.3162817344,54.1756746024
427,214,4,11,turn,False,start,12.3162817344,54.1756746024
428,214,4,11,turn,False,end,12.3162915811,54.1756626844
429,215,4,11,spray,True,start,12.3162915811,54.1756626844
430,215,4,11,spray,True,end,12.3161120600,54.1756586816
431,216,4,11,turn,False,start,12.3161120600,54.1756586816
432,216,4,11,turn,False,end,12.3161190220,54.1756466993
433,217,4,11,spray,True,start,12.3161190220,54.1756466993
434,217,4,11,spray,True,end,12.3162982327,54.1756506952
435,218,4,11,turn,False,start,12.3162982327,54.1756506952
436,218,4,11,turn,False,end,12.3162993651,54.1756385829
437,219,4,11,spray,True,start,12.3162993651,54.1756385829
438,219,4,11,spray,True,end,12.3161259840,54.1756347170
439,220,4,11,turn,False,start,12.3161259840,54.1756347170
440,220,4,11,turn,False,end,12.3161218094,54.1756224864
441,221,4,11,spray,True,start,12.3161218094,54.1756224864
442,221,4,11,spray,True,end,12.3163004976,54.1756264707
443,222,4,11,turn,False,start,12.3163004976,54.1756264707
444,222,4,11,turn,False,end,12.3163016300,54.1756143584
445,223,4,11,spray,True,start,12.3163016300,54.1756143584
446,223,4,11,spray,True,end,12.3161156278,54.1756102111
447,224,4,11,turn,False,start,12.3161156278,54.1756102111
448,224,4,11,turn,False,end,12.3161094462,54.1755979357
449,225,4,11,spray,True,start,12.3161094462,54.1755979357
450,225,4,11,spray,True,end,12.3163027624,54.1756022461
451,226,4,11,turn,False,start,12.3163027624,54.1756022461
452,226,4,11,turn,False,end,12.3163038948,54.1755901338
453,227,4,11,spray,True,start,12.3163038948,54.1755901338
454,227,4,11,spray,True,end,12.3161032647,54.1755856604
455,228,4,11,turn,False,start,12.3161032647,54.1755856604
456,228,4,11,turn,False,end,12.3160970831,54.1755733850
457,229,4,11,spray,True,start,12.3160970831,54.1755733850
458,229,4,11,spray,True,end,12.3163050272,54.1755780216
459,230,4,11,turn,False,start,12.3163050272,54.1755780216
460,230,4,11,turn,False,end,12.3163061596,54.1755659093
461,231,4,11,spray,True,start,12.3163061596,54.1755659093
462,231,4,11,spray,True,end,12.3160923084,54.1755611410
463,232,4,11,turn,False,start,12.3160923084,54.1755611410
464,232,4,11,turn,False,end,12.3160945887,54.1755490543
465,233,4,11,spray,True,start,12.3160945887,54.1755490543
466,233,4,11,spray,True,end,12.3163029376,54.1755536999
467,234,4,11,turn,False,start,12.3163029376,54.1755536999
468,234,4,11,turn,False,end,12.3162954587,54.1755413957
469,235,4,11,spray,True,start,12.3162954587,54.1755413957
470,235,4,11,spray,True,end,12.3160968691,54.1755369677
471,236,4,11,turn,False,start,12.3160968691,54.1755369677
472,236,4,11,turn,False,end,12.3160991495,54.1755248810
473,237,4,11,spray,True,start,12.3160991495,54.1755248810
474,237,4,11,spray,True,end,12.3162879798,54.1755290914
475,238,4,11,turn,False,start,12.3162879798,54.1755290914
476,238,4,11,turn,False,end,12.3162805009,54.1755167871
477,239,4,11,spray,True,start,12.3162805009,54.1755167871
478,239,4,11,spray,True,end,12.3161014299,54.1755127943
479,240,4,11,turn,False,start,12.3161014299,54.1755127943
480,240,4,11,turn,False,end,12.3161037103,54.1755007076
481,241,4,11,spray,True,start,12.3161037103,54.1755007076
